index	elapsed_ms
0	20.044875
1	0.506917
2	1.052084
3	0.503625
4	0.401125
5	0.376875
6	0.350208
7	1.005084
8	0.597625
9	0.38
10	0.326542
11	0.356792
12	0.317084
13	0.35325
14	0.304875
15	0.329292
16	0.27725
17	0.283
18	0.257625
19	0.305834
20	0.250958
21	0.253583
22	0.356
23	0.276375
24	0.264
25	0.258333
26	0.224375
27	0.234208
28	0.234583
29	0.319625
30	0.399584
31	0.3405
32	0.282584
33	0.229458
34	0.177083
35	0.113041
36	0.233833
37	0.107542
38	0.089167
39	0.096125
40	0.096542
41	0.087333
42	0.088791
43	0.086417
44	0.087334
45	0.086292
46	0.082625
47	0.084625
48	0.088417
49	0.0875
50	0.08575
51	0.083292
52	0.241916
53	0.082875
54	0.090625
55	0.085625
56	0.094875
57	0.08525
58	0.081166
59	0.083833
60	0.083
61	0.082958
62	0.088709
63	0.592792
64	0.114583
65	0.095833
66	0.079458
67	0.078209
68	0.077334
69	0.076291
70	0.18075
71	0.082291
72	0.076291
73	0.075333
74	0.075917
75	0.078917
76	0.076
77	0.093542
78	0.075833
79	0.143584
80	0.249
81	0.085292
82	0.079792
83	0.079708
84	0.079375
85	0.078333
86	0.094584
87	0.08075
88	0.076833
89	0.081625
90	0.075833
91	0.076291
92	0.075125
93	0.087833
94	0.082667
95	0.149042
96	0.351
97	0.221208
98	0.196
99	0.191792
100	0.189333
101	0.203042
102	0.238333
103	0.201125
104	0.211583
105	0.210208
106	0.184083
107	0.19975
108	0.190708
109	0.219583
110	0.188125
111	0.182583
112	0.203167
113	0.179958
114	0.177584
115	0.099667
116	0.078583
117	0.12875
118	0.0985
119	0.083625
120	0.075875
121	0.076292
122	0.073917
123	0.074
124	0.073666
125	0.0745
126	0.079834
127	0.121833
128	0.1955
129	0.267
130	0.220375
131	0.284958
132	0.263583
133	0.259042
134	0.153541
135	0.097792
136	0.079083
137	0.074167
138	0.072584
139	0.079042
140	0.073708
141	0.071416
142	0.079125
143	0.073917
144	0.069167
