index	elapsed_ms
0	7.581125
1	1.394875
2	0.65375
3	0.56675
4	0.8595
5	0.507917
6	0.470375
7	0.528375
8	0.619875
9	0.487667
10	0.458125
11	0.470833
12	1.026333
13	0.47525
14	0.443958
15	0.422167
16	0.508084
17	0.741375
18	0.734
19	0.712459
20	0.457125
21	0.384166
22	0.449834
23	0.321708
24	0.340167
25	0.541709
26	0.386709
27	0.767583
28	1.232625
29	1.125667
30	1.040584
31	0.423541
32	0.285208
33	0.290834
34	0.879875
35	0.479291
36	0.354625
37	0.257042
38	0.269083
39	0.311959
40	0.298125
41	0.240667
42	1.470042
43	0.826458
44	0.751084
45	0.570125
46	0.323666
47	0.233792
48	0.301208
49	0.301584
50	0.297375
51	0.234333
52	0.335333
53	0.976708
54	1.123958
55	0.703125
56	0.506041
57	0.287167
58	0.375625
59	0.30975
60	0.259541
61	0.234292
62	0.375792
63	1.0495
64	0.351792
65	0.260708
66	0.24175
67	0.878
68	0.313958
69	0.241375
70	0.255792
71	0.209125
72	0.229125
73	0.232084
74	0.307167
75	0.248667
76	0.283375
77	0.295625
78	0.280917
79	0.228375
80	0.224667
81	0.231375
82	0.239
83	0.225458
84	0.269125
85	0.305459
86	0.260833
87	0.251792
88	0.22975
89	0.22225
90	0.293166
91	0.243291
92	0.235208
93	0.261292
94	0.221167
95	0.21575
96	0.231833
97	0.214167
98	0.224959
99	0.207583
100	0.208125
101	0.233375
102	0.207125
103	0.193792
104	0.2495
105	0.192833
106	0.205583
107	0.2095
108	0.217791
109	0.8005
110	0.294583
111	0.2185
112	0.2235
113	0.379875
114	0.249041
115	0.22275
116	0.21775
117	0.201416
118	0.22025
119	0.352708
120	0.8175
121	0.645167
122	0.641541
123	0.5155
124	0.562958
125	0.424542
126	0.544417
127	1.509833
128	0.753666
129	0.651041
130	0.561417
131	0.509416
132	0.535209
133	0.4175
134	0.466458
135	0.587
136	0.403584
137	0.237417
138	0.243625
139	0.191792
140	0.311917
141	0.23425
142	0.933333
143	0.456417
144	0.285792
145	0.247583
146	0.252792
147	0.186833
148	0.194708
149	0.199875
150	0.194166
151	0.232083
152	0.23775
153	0.191625
154	0.199417
155	0.207166
156	0.322833
157	0.178458
158	0.213541
159	0.887625
160	0.603333
161	0.535917
162	2.472416
163	0.271417
164	0.620875
165	0.717291
166	0.634625
167	0.842583
168	0.732875
169	0.618
170	0.601833
171	0.702375
172	0.645417
173	0.256875
174	0.319791
175	1.788583
176	0.914583
177	0.712542
178	0.598334
179	0.540167
180	0.629625
181	0.705625
182	0.597541
183	0.589792
184	0.526625
185	0.487209
186	0.568666
187	0.344709
188	0.239958
189	0.233958
190	0.220459
191	0.801542
192	0.436834
193	0.351708
194	0.307834
195	0.20525
196	0.20725
197	0.20525
198	0.209834
199	0.18975
200	0.840792
201	0.577709
202	0.54125
203	1.044334
204	0.356
205	0.314125
206	0.272417
207	0.221
208	0.246334
209	0.231417
210	0.222
211	0.292583
212	0.90325
213	0.628333
214	0.664583
215	0.43875
216	0.406542
217	0.404084
218	0.494791
219	0.215834
220	0.231375
221	0.1715
222	0.195542
223	0.171333
224	0.194125
225	0.191667
226	0.164625
227	0.143542
228	0.196041
229	0.152584
230	0.163084
231	0.17825
232	0.173958
233	0.16675
234	0.189667
235	0.154042
236	0.191
237	0.410084
238	0.170125
239	0.166334
240	0.183708
241	0.156708
242	0.189
243	0.190917
244	0.391958
245	0.182584
246	0.525583
247	0.236042
248	0.217667
249	0.179916
250	0.250708
251	0.213417
252	0.185
253	0.175542
254	0.222167
255	0.248458
256	0.225208
257	0.176542
258	0.17775
259	0.187792
260	0.1685
261	0.138875
262	0.290667
263	0.193875
264	0.184542
265	0.189666
266	0.183
267	0.157667
268	0.401833
269	0.165708
270	0.217667
271	0.139542
272	0.157333
273	0.16425
274	0.169583
275	0.134208
276	0.21075
277	0.166916
278	0.15775
279	0.151458
280	0.165125
281	0.252583
282	0.221584
283	0.16875
284	0.206459
285	0.20775
286	0.177084
287	0.174917
288	0.167584
289	0.139
290	0.200917
291	0.216959
292	0.17675
293	0.160583
294	0.194083
295	0.132417
296	0.193167
297	0.137791
298	0.160958
299	0.147916
300	0.154625
301	0.150291
302	0.213875
303	0.168458
304	0.196166
305	0.146166
306	0.15775
307	0.149584
308	0.155167
309	0.128417
310	0.169709
311	0.139167
312	0.153542
313	0.145917
314	0.156166
315	0.132625
316	0.172
317	0.131667
318	0.170542
319	0.165417
320	0.153834
321	0.149625
322	0.167084
323	0.142125
324	0.271583
325	0.168292
326	0.165125
327	0.154625
328	0.159541
329	0.132
330	0.18375
331	0.128666
332	0.148709
333	0.14575
334	0.211959
335	0.207958
336	0.1665
337	0.221375
338	0.189666
339	0.144292
340	0.155041
341	0.145375
342	0.158833
343	0.1255
344	0.243666
345	0.154875
346	0.158833
347	0.1495
348	0.151625
349	0.154625
350	0.155833
351	0.129417
352	0.207459
353	0.153709
354	0.157
355	0.153
356	0.152917
357	0.1335
358	0.177666
359	0.134375
360	0.215458
361	0.157125
362	0.156875
363	0.130958
364	0.224209
365	0.137625
366	0.205417
367	0.133125
368	0.246334
