index	elapsed_ms
0	17.440958
1	0.726084
2	0.464708
3	0.459833
4	0.465208
5	0.456292
6	1.206875
7	0.893292
8	0.377792
9	0.363708
10	0.346708
11	0.474458
12	0.343583
13	0.321458
14	0.333833
15	0.353458
16	0.293625
17	0.768791
18	0.284542
19	0.247542
20	0.216917
21	0.21475
22	0.107042
23	0.107875
24	0.103166
25	0.106792
26	0.10325
27	0.102708
28	0.370708
29	0.190292
30	0.110583
31	0.113917
32	0.382792
33	0.326791
34	0.12175
35	0.1025
36	0.106125
37	0.093625
38	0.10275
39	0.101375
40	0.089958
41	0.087958
42	0.091
43	0.088542
44	0.089958
45	0.086292
46	0.088459
47	0.095875
48	0.089042
49	0.169959
50	0.249291
51	0.095583
52	0.090125
53	0.113333
54	0.13525
55	0.102084
56	0.093459
57	0.08575
58	0.09025
59	0.092834
60	0.085042
61	0.088625
62	0.086416
63	0.54175
64	0.099917
65	0.090833
66	0.208083
67	0.550584
68	0.234
69	0.10025
70	0.082459
71	0.083292
72	0.079916
73	0.082458
74	0.078875
75	0.078917
76	0.07775
77	0.07875
78	0.08475
79	0.103625
80	0.082042
81	0.077292
82	0.076916
83	0.0885
84	0.078667
85	0.083625
86	0.09175
87	0.080417
88	0.07625
89	0.082958
90	0.075083
91	0.091417
92	0.081375
93	0.076
94	0.077708
95	0.083583
96	0.0745
97	0.073833
98	0.073667
99	0.074625
100	0.074333
101	0.075
102	0.087
103	0.086583
104	0.072833
105	0.073458
106	0.075459
107	0.077125
108	0.0755
109	0.073459
110	0.074917
111	0.074875
112	0.072917
113	0.073334
114	0.072458
115	0.072458
116	0.07375
117	0.0735
118	0.074042
119	0.12275
120	0.110042
121	0.08325
122	0.079375
123	0.078
124	0.078375
125	0.075791
126	0.080833
127	0.269958
128	0.122209
129	0.084542
130	0.078542
131	0.077916
132	0.073333
133	0.074792
134	0.074125
135	0.19
136	0.073917
137	0.074291
138	0.073209
139	0.075
140	0.073125
141	0.0725
142	0.072709
143	0.077667
144	0.540334
145	0.254625
146	0.209125
147	0.264667
148	0.240084
149	0.190333
150	0.171625
151	0.227875
152	0.191625
153	0.159416
154	0.09475
155	0.07575
156	0.0745
157	0.071209
158	0.0755
159	0.185792
160	0.239791
161	0.231792
162	0.175583
163	0.197125
164	0.116458
165	0.078792
166	0.073042
167	0.07375
168	0.153333
169	0.213958
170	0.073
171	0.073167
172	0.081125
173	0.067666
174	0.069083
175	0.070583
176	0.067375
177	0.065416
178	0.068542
179	0.069209
180	0.071459
181	0.068667
182	0.067333
183	0.070625
184	0.078125
185	0.089375
186	0.070417
187	0.064833
188	0.065708
189	0.065042
190	0.068042
191	0.090042
192	0.066041
193	0.070292
194	0.077541
195	0.067583
196	0.065959
197	0.065125
198	0.064584
199	0.070917
200	0.064125
201	0.070709
202	0.066375
203	0.073042
204	0.102958
205	0.067417
206	0.065625
207	0.064791
208	0.075166
209	0.0645
210	0.064333
211	0.065792
212	0.074333
213	0.064333
214	0.063625
215	0.070167
216	0.063584
217	0.063625
218	0.064
219	0.063083
220	0.064041
221	0.063084
222	0.06525
223	0.065166
224	0.064083
225	0.065125
226	0.062958
227	0.063333
228	0.064125
229	0.064666
230	0.064167
231	0.092041
232	0.065167
233	0.064291
234	0.06475
235	0.067708
236	0.06775
237	0.064417
238	0.064667
239	0.066291
240	0.062916
241	0.078416
242	0.068666
243	0.064708
244	0.065709
245	0.064
246	0.064
247	0.070958
248	0.063916
249	0.09675
250	0.064209
251	0.064208
252	0.064042
253	0.064208
254	0.065083
255	0.188417
256	0.075417
257	0.071917
258	0.077
259	0.0655
260	0.065084
261	0.064292
262	0.063875
263	0.069084
264	0.069709
265	0.064542
266	0.064084
267	0.071458
268	0.065625
269	0.211042
270	0.283791
271	0.184958
272	0.157791
273	0.157334
274	0.328542
275	0.1605
276	0.176792
277	0.155
278	0.147834
279	0.18675
280	0.151208
281	0.148708
282	0.148709
283	0.146459
284	0.084917
285	0.066125
286	0.065417
287	0.063834
288	0.0685
289	0.063625
290	0.062375
291	0.065667
292	0.066542
293	0.06475
294	0.068084
295	0.077
296	0.06425
297	0.063375
298	0.061666
299	0.062416
300	0.062333
301	0.062
302	0.062333
303	0.062791
304	0.062375
305	0.063292
306	0.06375
307	0.062375
308	0.062708
309	0.063375
310	0.061875
311	0.071417
312	0.066666
313	0.083042
314	0.064625
315	0.062125
316	0.062667
317	0.062208
318	0.062084
319	0.087667
320	0.066291
321	0.066583
322	0.075375
323	0.063333
324	0.068459
325	0.062625
326	0.063125
327	0.06825
328	0.063959
329	0.065541
330	0.067375
331	0.070125
332	0.072375
333	0.059334
334	0.058417
335	0.059875
336	0.05825
337	0.059792
338	0.059125
339	0.060583
340	0.064084
341	0.061292
342	0.058083
343	0.06925
344	0.1225
345	0.069792
346	0.061958
347	0.099333
348	0.061542
349	0.061042
350	0.060042
351	0.149541
352	0.05775
353	0.058542
354	0.115125
355	0.059958
356	0.05875
357	0.057459
358	0.060875
359	0.06025
360	0.060625
361	0.069667
362	0.056167
363	0.05625
364	0.067333
365	0.059291
366	0.207167
367	0.066541
368	0.059375
369	0.105584
370	0.071709
371	0.060459
372	0.059333
373	0.060584
374	0.062709
375	0.15775
376	0.173667
377	0.093375
378	0.059791
379	0.057042
380	0.056917
381	0.056542
382	0.05675
383	0.074167
384	0.059
385	0.060084
386	0.069792
387	0.062625
388	0.057458
389	0.060042
390	0.055708
391	0.058958
392	0.057208
393	0.056209
394	0.068583
395	0.074041
396	0.062167
397	0.053208
398	0.052792
399	0.067958
400	0.0545
401	0.053417
402	0.053166
403	0.0545
404	0.059833
405	0.054917
406	0.055708
407	0.057375
408	0.053916
409	0.056625
410	0.055917
411	0.0535
412	0.052375
413	0.05175
414	0.058333
415	0.060375
416	0.053208
417	0.052208
418	0.052167
419	0.054542
420	0.059875
421	0.054417
422	0.053666
423	0.055792
424	0.054166
425	0.052583
426	0.052333
427	0.052291
428	0.052125
429	0.051625
430	0.052875
431	0.052792
432	0.052375
433	0.077
434	0.053167
435	0.052375
436	0.052542
437	0.051875
438	0.051792
439	0.054791
440	0.051459
441	0.053125
442	0.050541
443	0.052708
444	0.053
445	0.051833
446	0.05225
447	0.073209
448	0.052458
449	0.05175
450	0.063834
451	0.052041
452	0.052125
453	0.052792
454	0.05175
455	0.053584
456	0.053583
457	0.067084
458	0.051625
459	0.059458
460	0.053417
461	0.154333
462	0.052917
463	0.050166
464	0.051459
465	0.050834
466	0.05025
467	0.052667
468	0.060083
469	0.06125
470	0.053333
471	0.055
472	0.052958
473	0.058583
474	0.053834
475	0.066583
476	0.099041
477	0.054791
478	0.0615
479	0.061458
480	0.050709
481	0.052916
482	0.0515
483	0.051375
484	0.050334
485	0.053291
486	0.063375
487	0.055
488	0.050708
489	0.056375
490	0.052125
491	0.050167
492	0.058709
493	0.052125
494	0.048917
495	0.050584
496	0.057959
497	0.050625
498	0.05225
499	0.05175
500	0.051625
501	0.049875
502	0.050458
503	0.05425
504	0.050666
505	0.050708
506	0.048125
507	0.048875
508	0.056542
509	0.051166
510	0.049083
511	0.075834
512	0.048917
513	0.075083
514	0.063291
515	0.052
516	0.04875
517	0.050375
518	0.048583
519	0.052667
520	0.04875
521	0.049041
522	0.04925
523	0.189875
524	0.09025
525	0.053625
526	0.049292
527	0.05125
528	0.055833
529	0.048792
530	0.048791
531	0.050042
532	0.056208
533	0.04925
534	0.048958
535	0.051625
536	0.049459
537	0.052833
538	0.050125
539	0.049709
540	0.048375
541	0.047958
542	0.055125
543	0.0495
544	0.049084
545	0.050292
546	0.075792
547	0.051042
548	0.050125
549	0.05025
550	0.042541
551	0.04325
552	0.044167
553	0.043167
554	0.041666
555	0.041917
556	0.045708
557	0.041292
558	0.042625
559	0.045791
560	0.045334
561	0.048625
562	0.04275
563	0.046208
564	0.055
565	0.042167
566	0.045375
567	0.108208
568	0.042208
569	0.0445
570	0.042291
571	0.042875
572	0.042917
573	0.04525
574	0.04275
575	0.042625
576	0.04325
577	0.042375
578	0.055958
579	0.045209
580	0.043208
581	0.041208
582	0.040209
583	0.042667
584	0.041208
585	0.043041
586	0.041417
587	0.050708
588	0.043417
589	0.042541
590	0.043375
591	0.041084
592	0.041209
593	0.043125
594	0.04225
595	0.043167
596	0.048833
597	0.04225
598	0.039792
599	0.042625
600	0.042125
601	0.042
602	0.040291
603	0.046583
604	0.046792
605	0.042667
606	0.049667
607	0.042125
608	0.042459
609	0.042042
610	0.042125
611	0.045959
612	0.04475
613	0.047417
614	0.045875
615	0.050041
616	0.045708
617	0.042375
618	0.043084
619	0.041875
620	0.04275
621	0.042458
622	0.044084
623	0.042416
624	0.041917
625	0.043833
626	0.048583
627	0.0345
628	0.032792
629	0.032834
630	0.034166
631	0.034541
632	0.033834
633	0.036666
634	0.034709
635	0.03425
636	0.032666
637	0.032959
638	0.059166
639	0.049208
640	0.037
641	0.035125
642	0.03525
643	0.033166
644	0.034291
645	0.034292
646	0.034167
647	0.033875
648	0.033375
649	0.033416
650	0.032
651	0.036458
652	0.033292
653	0.035167
654	0.033416
655	0.033833
656	0.03275
657	0.032833
658	0.03275
659	0.032459
660	0.031791
661	0.032209
662	0.033667
663	0.032125
664	0.031333
665	0.034167
666	0.033
667	0.033208
668	0.031917
669	0.03325
670	0.032167
671	0.03325
672	0.032958
673	0.032833
674	0.032583
675	0.032792
676	0.033084
677	0.0335
678	0.031958
679	0.034458
680	0.030292
681	0.03225
682	0.033916
683	0.032334
684	0.032416
685	0.03325
686	0.033167
687	0.033333
688	5.235875
689	0.094167
690	0.043542
691	0.036
692	0.035416
693	0.033417
694	0.032334
695	0.032875
696	0.033167
697	0.030625
698	0.031333
699	0.032333
700	0.041042
701	0.033083
702	0.0325
703	0.034541
704	0.032083
705	0.032334
706	0.031625
707	0.034833
708	0.031917
709	0.03275
710	0.030958
711	0.03225
712	0.031167
713	0.037166
714	0.036708
715	0.031917
716	0.032708
717	0.035292
718	0.033125
719	0.032
720	0.031875
721	0.03225
722	0.032333
723	0.032417
724	0.033833
725	0.032042
726	0.033292
727	0.032959
728	0.057875
729	0.032334
730	0.032
731	0.032292
732	0.032
733	0.032125
734	0.0345
735	0.032
736	0.032708
737	0.032209
738	0.032959
739	0.032208
740	0.033417
741	0.032916
742	0.032875
743	0.032875
744	0.033208
745	0.185125
746	0.136625
747	0.087875
748	0.07575
749	0.075292
750	0.074875
751	0.071458
752	0.070708
753	0.069208
754	0.071958
755	0.070417
756	0.06975
757	0.071959
758	0.06425
759	0.03625
760	0.032667
761	0.03325
762	0.03325
763	0.031167
764	0.034542
765	0.03275
766	0.040125
767	0.0365
768	0.031709
769	0.031416
770	0.032167
771	0.033083
772	0.03225
773	0.032708
774	0.031542
775	0.032416
776	0.033125
777	0.031917
778	0.032958
779	0.03225
780	0.032542
781	0.032083
782	0.031667
783	0.031917
784	0.032708
785	0.032542
786	0.032625
787	0.032083
788	0.030875
789	0.03225
790	0.03075
791	0.032708
792	0.033084
793	0.032541
794	0.033167
795	0.033042
796	0.032875
797	0.032625
798	0.032083
799	0.033333
800	0.032917
801	0.032708
802	0.03075
803	0.033167
804	0.031916
805	0.03375
806	0.031917
807	0.032458
808	0.032
809	0.031875
810	0.032709
811	0.033
812	0.031209
813	0.032375
814	0.031833
815	0.032084
816	0.030916
817	0.032459
818	0.033416
819	0.032292
820	0.03375
821	0.033625
822	0.032667
823	0.033625
824	0.03275
825	0.033625
826	0.031541
827	0.032417
828	0.032583
829	0.032042
830	0.034625
831	0.033334
832	0.033666
833	0.033
834	0.034
835	0.054041
836	0.037583
837	0.034333
838	0.033667
839	0.035375
840	0.032667
841	0.032958
842	0.034042
843	0.032583
844	0.034542
845	0.032
846	0.032458
847	0.033375
848	0.031625
849	0.032083
850	0.030917
851	0.038291
852	0.035833
853	0.033875
854	0.047208
855	0.037667
856	0.033709
857	0.0345
858	0.037583
859	0.033875
860	0.035292
861	0.031958
862	0.034334
863	0.032041
864	0.032125
865	0.032416
866	0.031833
867	0.040959
868	0.0325
869	0.032333
870	0.03425
871	0.034
872	0.031958
873	0.035084
874	0.031917
875	0.035416
876	0.031542
877	0.034291
878	0.032958
879	0.032625
880	0.035084
881	0.033542
882	0.032334
883	0.0315
884	0.03375
885	0.033333
886	0.03275
887	0.034666
888	0.032292
889	0.032709
890	0.032083
891	0.033
892	0.030041
893	0.032625
894	0.032459
895	0.03475
896	0.033917
897	0.030459
898	0.031708
899	0.030041
900	0.031834
901	0.032416
902	0.031709
903	0.033875
904	0.0325
905	0.033916
906	0.032792
907	0.034167
908	0.034167
909	0.038125
910	0.033125
911	0.033333
912	0.03725
913	0.03275
914	0.033208
915	0.034333
916	0.037084
917	0.035125
918	0.034542
919	0.034542
920	0.033041
921	0.033125
922	0.034958
923	0.035042
924	0.033583
925	0.032542
926	0.03425
927	0.033333
928	0.031584
929	0.033209
930	0.031958
931	0.034
932	0.033792
933	0.03275
934	0.032584
935	0.033542
936	0.032625
937	0.032
938	0.096375
939	0.121958
940	0.0395
941	0.032875
942	0.032125
943	0.032625
944	0.032084
945	0.033333
946	0.031959
947	0.034125
948	0.042917
949	0.03425
950	0.032584
951	0.033083
952	0.034708
953	0.031792
954	0.031916
955	0.031916
956	0.03125
957	0.036208
958	0.035667
959	0.033209
960	0.033125
961	0.032542
962	0.03425
963	0.031916
964	0.034
965	0.031583
966	0.034666
967	0.033333
968	0.03175
969	0.03375
970	0.033
971	0.035542
972	0.03225
973	0.033833
974	0.033
975	0.033042
976	0.032125
977	0.033875
978	0.032709
979	0.034125
980	0.033958
981	0.030208
982	0.03225
983	0.032375
984	0.031625
985	0.033125
986	0.033042
987	0.03325
988	0.032625
989	0.124709
990	0.048292
991	0.03225
992	0.032209
993	0.032875
994	0.032792
995	0.034292
996	0.033584
997	0.031208
998	0.032875
999	0.032333
1000	0.032583
1001	0.0485
1002	0.130416
1003	0.092167
1004	0.036292
1005	0.034916
1006	0.033459
1007	0.033208
1008	0.033334
1009	0.033875
1010	0.033292
1011	0.030667
1012	0.0315
1013	0.032791
1014	0.032625
1015	0.032541
1016	0.03525
1017	0.034166
1018	0.03325
1019	0.034791
1020	0.0315
1021	0.032625
1022	0.032541
1023	0.034083
1024	0.032875
1025	0.033375
1026	0.033
1027	0.034542
1028	0.033916
1029	0.033334
1030	0.031875
1031	0.041208
1032	0.033625
1033	0.032084
1034	0.032541
1035	0.032583
1036	0.032458
1037	0.033167
1038	0.034584
1039	0.031083
1040	0.0355
1041	0.034875
1042	0.03175
1043	0.0325
1044	0.033625
1045	0.03375
1046	0.032
1047	0.034583
1048	0.033167
1049	0.032625
1050	0.033375
1051	0.034
1052	0.03325
1053	0.032375
1054	0.033875
1055	0.032625
1056	0.033833
1057	0.045542
1058	0.034416
1059	0.045875
1060	0.035708
1061	0.032833
1062	0.03325
1063	0.032708
1064	0.031459
1065	0.033542
1066	0.031583
1067	0.03325
1068	0.032333
1069	0.031
1070	0.03375
1071	0.033833
1072	0.03375
1073	0.031958
1074	0.032167
1075	0.0355
1076	0.031833
1077	0.033958
1078	0.044708
1079	0.034125
1080	0.03325
1081	0.032584
1082	0.032917
1083	0.033958
1084	0.033542
1085	0.03175
1086	0.032458
1087	0.034875
1088	0.031375
1089	0.033209
1090	0.033542
1091	0.151833
1092	0.139458
1093	0.085958
1094	0.250208
1095	0.0395
1096	0.036916
1097	0.032625
1098	0.032625
1099	0.032667
1100	0.033167
1101	0.032541
1102	0.033083
1103	0.034583
1104	0.033417
1105	0.03325
1106	0.03475
1107	0.035041
1108	0.033625
1109	0.033083
1110	0.033375
1111	0.046209
1112	0.03575
1113	0.037125
1114	0.032709
1115	0.034916
1116	0.033125
1117	0.031959
1118	0.033042
1119	0.034416
1120	0.032041
1121	0.03325
1122	0.033834
1123	0.032292
1124	0.033666
1125	0.03275
1126	0.032709
1127	0.033041
1128	0.03325
1129	0.032833
1130	0.033334
1131	0.032541
1132	0.03175
1133	0.034042
1134	0.033916
1135	0.032459
1136	0.03175
1137	0.033334
1138	0.032208
1139	0.031958
1140	0.031667
1141	0.033458
1142	0.031042
1143	0.04125
1144	0.033917
1145	0.034541
1146	0.0325
1147	0.032708
1148	0.032209
1149	0.032166
1150	0.033167
1151	0.034666
1152	0.105084
1153	0.424417
1154	0.136334
1155	0.288041
1156	0.09725
1157	0.074458
1158	0.07175
1159	0.129917
1160	0.077084
1161	0.070167
1162	0.07625
1163	0.071333
1164	0.068833
1165	0.067917
1166	0.068667
1167	0.070417
1168	0.067583
1169	0.068
1170	0.073416
1171	0.067417
1172	0.066834
1173	0.066208
1174	0.069583
1175	0.069958
1176	0.094583
1177	0.058291
1178	0.035541
1179	0.032667
1180	0.032
1181	0.03275
1182	0.032708
1183	0.035417
1184	0.032916
1185	0.030542
1186	0.032375
1187	0.031792
1188	0.032125
1189	0.03325
1190	0.031542
1191	0.040958
1192	0.033042
1193	0.032625
1194	0.032875
1195	0.031834
1196	0.032291
1197	0.031709
1198	0.032375
1199	0.032375
1200	0.031792
1201	0.03325
1202	0.0335
1203	0.031333
1204	0.032209
1205	0.031
1206	0.031833
1207	0.032
1208	0.031334
1209	0.032375
1210	0.031
1211	0.030584
1212	0.03175
1213	0.030458
1214	0.031208
1215	0.033083
1216	0.033125
1217	0.033
1218	0.032
1219	0.03125
1220	0.031292
1221	0.031666
1222	0.029958
1223	0.031667
1224	0.033167
1225	0.032625
1226	0.033584
1227	0.033875
1228	0.149917
1229	0.14675
1230	0.077
1231	0.070125
1232	0.068083
1233	0.066333
1234	0.067292
1235	0.089584
1236	0.075625
1237	0.06775
1238	0.064333
1239	0.111667
1240	0.158875
1241	0.139459
1242	0.079208
1243	0.07475
1244	0.087709
1245	0.074458
1246	0.073208
1247	0.072375
1248	0.083541
1249	0.179708
1250	0.066541
1251	0.064833
1252	0.105958
1253	0.073542
1254	0.072792
1255	0.066541
1256	0.065583
1257	0.093833
1258	0.082792
1259	0.086459
1260	0.107458
1261	0.047542
1262	0.034833
1263	0.03175
1264	0.031208
1265	0.031458
1266	0.032666
1267	0.031959
1268	0.031375
1269	0.030291
1270	0.034
1271	0.031833
1272	0.033208
1273	0.035667
1274	0.033542
1275	0.029625
1276	0.033375
1277	0.03025
1278	0.033333
1279	0.033167
1280	0.031208
1281	0.0355
1282	0.032125
1283	0.029792
1284	0.038459
1285	0.036917
1286	0.037042
1287	0.033875
1288	0.031458
1289	0.036791
1290	0.035416
1291	0.037584
1292	0.031125
1293	0.032875
1294	0.031083
1295	0.035083
1296	0.030666
1297	0.032334
1298	0.031917
1299	0.033167
1300	0.031542
1301	0.031917
1302	0.033041
1303	0.033458
1304	0.032125
1305	0.031958
1306	0.032666
1307	0.037542
1308	0.033416
1309	0.032375
1310	0.032375
1311	0.032167
1312	0.034583
1313	0.033042
1314	0.032542
1315	0.034041
1316	0.032459
1317	0.032958
1318	0.031209
1319	0.031791
1320	0.034083
1321	0.033583
1322	0.031125
1323	0.034417
1324	0.030834
1325	0.032666
1326	0.033042
1327	0.033292
1328	0.033791
1329	0.030417
1330	0.031959
1331	0.03275
1332	0.032208
1333	0.032541
1334	0.032875
1335	0.05725
1336	0.032875
1337	0.030292
1338	0.032167
1339	0.030458
1340	0.031708
1341	0.030583
1342	0.031375
1343	0.031833
1344	0.033167
1345	0.031916
1346	0.033125
1347	0.029334
1348	0.030583
1349	0.032
1350	0.031
1351	0.031583
1352	0.030625
1353	0.029166
1354	0.031792
1355	0.029083
1356	0.031875
1357	0.030791
1358	0.031291
1359	0.03125
1360	0.030583
1361	0.032125
1362	0.031792
1363	0.031917
1364	0.03275
1365	0.051833
1366	0.031125
1367	0.0305
1368	0.030208
1369	0.029208
1370	0.060375
1371	0.216083
1372	0.115167
1373	0.072208
1374	0.068
1375	0.076041
1376	0.066
1377	0.065167
1378	0.0665
1379	0.066417
1380	0.064208
1381	0.095083
1382	0.055333
1383	0.034959
1384	0.032
1385	0.0305
1386	0.032458
1387	0.028917
1388	0.030333
1389	0.029208
1390	0.030917
1391	0.032666
1392	0.032084
1393	0.030792
1394	0.030875
1395	0.029542
1396	0.0305
1397	0.03225
1398	0.029542
1399	0.040916
1400	0.029
1401	0.028833
1402	0.02925
1403	0.029333
1404	0.03
1405	0.029333
1406	0.029542
1407	0.037459
1408	0.033583
1409	0.030917
1410	0.02975
1411	0.027708
1412	0.032459
1413	0.029125
1414	0.02925
1415	0.042833
1416	0.031125
1417	0.031708
1418	0.030417
1419	0.029042
1420	0.030125
1421	0.030083
1422	0.029584
1423	0.027542
1424	0.040042
1425	0.029292
1426	0.02875
1427	0.027667
1428	0.03125
1429	0.030833
1430	0.036208
1431	0.030875
1432	0.030417
1433	0.027833
1434	0.031042
1435	0.028459
1436	0.028666
1437	0.0285
1438	0.029709
1439	0.029333
1440	0.029208
1441	0.028167
1442	0.029292
1443	0.028791
1444	0.029375
1445	0.030417
1446	0.031208
1447	0.030041
1448	0.030541
1449	0.029167
1450	0.029083
1451	0.029959
1452	0.028417
1453	0.030208
1454	0.031209
1455	0.03
1456	0.030375
1457	0.030792
1458	0.030291
1459	0.0295
1460	0.031083
1461	0.107875
1462	0.108125
1463	0.100416
1464	0.073667
1465	0.06625
1466	0.066375
1467	0.117834
1468	0.092042
1469	0.092542
1470	0.080584
1471	0.08875
1472	0.07275
1473	0.071334
1474	0.069583
1475	0.069
1476	0.096291
1477	0.069
1478	0.06925
1479	0.070708
1480	0.070083
1481	0.068917
1482	0.0685
1483	0.069958
1484	0.068959
1485	0.068459
1486	0.0685
1487	0.070459
1488	0.068
1489	0.068292
1490	0.070958
1491	0.069833
1492	0.067834
1493	0.068
1494	0.070292
1495	0.082417
1496	0.068292
1497	0.066667
1498	0.070334
1499	0.076958
1500	0.068833
1501	0.072166
1502	0.068083
1503	0.081541
1504	0.068458
1505	0.067958
1506	0.0745
1507	0.069708
1508	0.069375
1509	0.068291
1510	0.068209
1511	0.073958
1512	0.071875
1513	0.071458
1514	0.07975
1515	0.068167
1516	0.066625
1517	0.067292
1518	0.067208
1519	0.068916
1520	0.068
1521	0.066833
1522	0.079458
1523	0.068958
1524	0.066666
1525	0.067042
1526	0.069292
1527	0.069792
1528	0.069125
1529	0.066916
1530	0.082959
1531	0.067792
1532	0.069166
1533	0.069708
1534	0.066792
1535	0.07125
1536	0.067333
1537	0.067416
1538	0.069917
1539	0.06825
1540	0.066917
1541	0.065666
1542	0.065083
1543	0.0695
1544	0.066084
1545	0.066292
1546	0.065833
1547	0.067375
1548	0.083917
1549	0.069583
1550	0.066583
1551	0.068125
1552	0.066708
1553	0.069917
1554	0.074667
1555	0.067459
1556	0.070333
1557	0.070666
1558	0.068333
1559	0.072292
1560	0.069958
1561	0.07075
1562	0.067959
1563	0.066208
1564	0.06925
1565	0.067417
1566	0.065958
1567	0.068958
1568	0.124917
1569	0.072125
1570	0.071167
1571	0.069625
1572	0.067667
1573	0.072
1574	0.072584
1575	0.068709
1576	0.0665
1577	0.065292
1578	0.06575
1579	0.067166
1580	0.068042
1581	0.069958
1582	0.066667
1583	0.067291
1584	0.065792
1585	0.068625
1586	0.075166
1587	0.0645
1588	0.062792
1589	0.061959
1590	0.059625
1591	0.0605
1592	0.05925
1593	0.059375
1594	0.060875
1595	0.064
1596	0.064417
1597	0.065125
1598	0.061958
1599	0.060292
1600	0.099208
1601	0.062
1602	0.038083
1603	0.035542
1604	0.03375
1605	0.038334
1606	0.039708
1607	0.035833
1608	0.035833
1609	0.033333
1610	0.027291
1611	0.031
1612	0.032042
1613	0.032125
1614	0.030083
1615	0.029
1616	0.137875
1617	0.033
1618	0.028917
1619	0.040125
1620	0.029708
1621	0.054166
1622	0.02875
1623	0.026375
1624	0.025333
1625	0.030208
1626	0.028792
1627	0.029291
1628	0.029042
1629	0.027792
1630	0.028792
1631	0.031792
1632	0.028708
1633	0.029541
1634	0.029666
1635	0.029792
1636	0.029875
1637	0.029334
1638	0.029375
1639	0.029667
1640	0.028042
1641	0.029833
1642	0.028459
1643	0.02875
1644	0.028875
1645	0.029334
1646	0.030417
1647	0.029792
1648	0.027666
1649	0.028875
1650	0.058625
1651	0.085875
1652	0.029625
1653	0.028
1654	0.027583
1655	0.028292
1656	0.030916
1657	0.034875
1658	0.029667
1659	0.029125
1660	0.027625
1661	0.029791
1662	0.028542
1663	0.032834
1664	0.027916
1665	0.028834
1666	0.028416
1667	0.028125
1668	0.028208
1669	0.026333
1670	0.027042
1671	0.027958
1672	0.029875
1673	0.027333
1674	0.028375
1675	0.029792
1676	0.027166
1677	0.031209
1678	0.027041
1679	0.029042
1680	0.028042
1681	0.028125
1682	0.029041
1683	0.029209
1684	0.028917
1685	0.028708
1686	0.027417
1687	0.028833
1688	0.026666
1689	0.027792
1690	0.0295
1691	0.027791
1692	0.027875
1693	0.028125
1694	0.028875
1695	0.027292
1696	0.026416
1697	0.028958
1698	0.029375
1699	0.028
1700	0.0295
1701	0.02875
1702	0.028625
1703	0.028875
1704	0.029333
1705	0.028333
1706	0.027291
1707	0.0305
1708	0.0295
1709	0.026459
1710	0.078459
1711	0.043584
1712	0.029209
1713	0.030416
1714	0.027583
