index	elapsed_ms
0	7.231083
1	1.337292
2	0.705291
3	0.612958
4	0.576667
5	0.911167
6	0.63725
7	0.970375
8	0.977458
9	0.644
10	0.601833
11	1.45525
12	1.068208
13	0.437084
14	0.472167
15	0.41
16	0.4355
17	0.425042
18	0.416875
19	0.412583
20	0.410417
21	0.892708
22	0.560583
23	0.50475
24	0.395125
25	0.334209
26	0.798208
27	0.3685
28	0.363
29	0.348833
30	0.392167
31	0.754834
32	0.420875
33	0.382917
34	0.578083
35	0.325458
36	0.372083
37	0.423084
38	0.307041
39	0.26675
40	0.307459
41	0.255333
42	0.271417
43	0.243167
44	0.282208
45	0.609791
46	0.264583
47	0.234958
48	0.306875
49	0.225333
50	0.277334
51	0.228875
52	0.256333
53	0.303583
54	0.263375
55	0.3005
56	0.36625
57	0.28625
58	0.283458
59	0.275125
60	0.277542
61	0.268583
62	0.288792
63	0.276584
64	0.252958
65	0.258042
66	0.271917
67	0.272791
68	0.272417
69	0.2785
70	0.300625
71	0.411542
72	0.336583
73	0.922917
74	0.29825
75	0.277
76	0.276083
77	0.329
78	0.317084
79	0.341459
80	0.251208
81	0.286083
82	0.305875
83	0.246833
84	0.296584
85	0.398167
86	0.40125
87	0.389041
88	0.285417
89	0.233666
90	0.369791
91	0.295
92	0.270083
93	0.283625
94	0.253375
95	0.216458
96	0.268292
97	0.295125
98	0.250583
99	0.230833
100	0.24575
101	0.231458
102	0.246333
103	0.225542
104	0.264208
105	0.221875
106	0.295417
107	0.219333
108	0.28075
109	0.198584
110	0.24725
111	0.202125
112	0.222959
113	0.234792
114	0.232792
115	0.212875
116	0.229542
117	0.203458
118	0.284875
119	0.204208
120	0.232917
121	0.224792
122	0.25
123	0.22225
124	0.235375
125	0.213834
126	0.233167
127	2.554292
128	0.378083
129	0.294083
130	0.261209
131	0.205375
132	0.248875
133	0.672792
134	0.255041
135	0.26075
136	0.227708
137	0.209417
138	0.259167
139	0.377916
140	0.364042
141	0.264584
142	0.302208
143	0.262917
144	0.244667
145	0.3025
146	0.356166
147	0.221292
148	0.236625
149	0.229542
150	0.212583
151	0.249459
152	0.236666
153	0.239583
154	0.28275
155	0.2605
156	0.296541
157	0.199083
158	0.237583
159	0.201792
160	0.222125
161	0.199833
162	0.214375
163	0.210417
164	0.286167
165	0.262333
166	0.864875
167	0.599916
168	0.554792
169	0.547708
170	0.550417
171	0.490417
172	0.514209
173	0.340375
174	0.257375
175	0.25225
176	3.738833
177	0.286375
178	0.235166
179	0.330833
180	0.318625
181	0.225125
182	0.201166
183	0.221291
184	0.278959
185	0.254666
186	0.257083
187	0.207541
188	0.317292
189	0.2735
190	0.226041
191	0.227625
192	0.263458
193	0.337792
194	0.244042
195	0.195667
196	0.195542
197	0.199708
198	0.211583
199	0.182833
200	0.21575
201	0.206708
202	0.186292
203	0.200625
204	0.201625
205	0.1735
206	0.20375
207	0.200875
208	0.200375
209	0.189541
210	0.203375
211	0.20725
212	0.201709
213	0.193916
214	0.209625
215	0.17775
216	0.187625
217	0.806208
218	0.557375
219	0.40525
220	0.275917
221	0.214334
222	0.21025
223	0.243417
224	0.215958
225	0.201875
226	0.219541
227	0.179709
228	0.212084
229	0.19175
230	0.190875
231	0.204292
232	0.208916
233	0.18275
234	0.215792
235	0.191791
236	0.203375
237	0.215917
238	0.229
239	0.195583
240	0.317583
241	0.17275
242	0.242583
243	0.173625
244	0.18975
245	0.202917
246	0.204958
247	0.168791
248	0.207791
249	0.17425
250	0.21725
251	0.255291
252	0.255625
253	0.209959
254	0.5495
255	0.358958
256	0.291084
257	0.219209
258	0.234875
259	0.219542
260	0.202833
261	0.203833
262	0.503833
263	0.403625
264	0.222916
265	0.249959
266	0.215292
267	0.195625
268	0.241541
269	0.197917
270	0.245083
271	0.187666
272	0.203792
273	0.206333
274	0.21525
275	0.188459
276	0.221333
277	0.332958
278	0.278291
279	0.237625
280	0.771625
281	0.581166
282	0.5925
283	0.421167
284	0.254916
285	0.255916
286	0.215458
287	0.259958
288	0.330417
289	0.232625
290	0.266417
291	0.2515
292	0.209709
293	0.216041
294	0.222708
295	0.183208
296	0.307833
297	0.195417
298	0.203375
299	0.221375
300	0.209709
301	0.224208
302	0.223125
303	0.285917
304	0.214959
305	0.204333
306	0.19575
307	0.220625
308	0.192625
309	0.183417
310	0.226084
311	0.183584
312	0.219625
313	0.208958
314	0.221458
315	0.192459
316	0.3285
317	0.257708
318	0.447958
319	0.260083
320	0.217958
321	0.389292
322	0.2165
323	0.181666
324	0.206417
325	0.158125
326	0.192917
327	0.168333
328	0.1795
329	0.179167
330	0.185625
331	0.146042
332	0.179792
333	0.15675
334	0.170708
335	0.183125
336	0.168834
337	0.14475
338	0.198416
339	0.159916
340	0.160833
341	0.17875
342	0.168584
343	0.140375
344	0.1965
345	0.142417
346	0.185833
347	0.201625
348	0.208792
349	0.181458
350	0.172041
351	0.150958
352	0.203042
353	0.149125
354	0.166458
355	0.179125
356	0.172167
357	0.147334
358	0.203708
359	0.161917
360	0.162458
361	0.188041
362	0.160625
363	0.140208
364	0.211
365	0.651667
366	0.547666
367	0.393791
368	0.455792
369	0.47025
370	0.266125
371	0.183042
372	0.230166
373	0.449458
374	0.22325
375	0.201167
376	0.172917
377	0.154125
378	0.3915
379	0.2405
380	0.215958
381	0.168708
382	0.210917
383	0.296084
384	0.232375
385	0.173417
386	0.191375
387	0.145417
388	0.182875
389	0.381208
390	0.425791
391	0.436667
392	0.222125
393	0.183083
394	0.169416
395	0.176625
396	0.223083
397	0.212375
398	0.175625
399	0.164125
400	0.18625
401	0.148792
402	0.1745
403	0.145458
404	0.169375
405	0.133417
406	0.167125
407	0.13
408	0.165125
409	0.142917
410	0.153542
411	0.166833
412	0.146834
413	0.128417
414	0.179542
415	0.129542
416	0.152125
417	0.157583
418	0.154125
419	0.127083
420	0.176292
421	0.129333
422	0.1525
423	0.159583
424	0.167792
425	0.26875
426	0.2195
427	0.150291
428	0.182375
429	0.136
430	0.152625
431	0.197291
432	0.231583
433	0.133959
434	0.183417
435	0.145875
436	0.154916
437	0.168542
438	0.157375
439	0.129667
440	0.19875
441	0.12375
442	0.165166
443	0.25925
444	0.285417
445	0.162
446	0.160458
447	0.192541
448	0.254875
449	0.1865
450	0.193417
451	0.19275
452	0.1635
453	0.141042
454	0.1935
455	0.136916
456	0.24675
457	0.208375
458	0.164125
459	0.167959
460	0.175291
461	0.172291
462	0.200667
463	0.1655
464	0.146166
465	0.171958
466	0.187833
467	0.204667
468	0.187083
469	0.1395
470	0.265667
471	0.194542
472	0.166666
473	0.135125
474	0.187416
475	0.127125
476	0.193167
477	0.133667
478	0.169875
479	0.818
480	0.522
481	0.444542
482	0.498458
483	0.324291
