index	elapsed_ms
186	0.590584
187	0.2745
188	0.225625
189	0.257291
190	0.270792
191	0.524375
192	0.231833
193	0.246958
194	0.346583
195	0.218042
196	0.213834
197	0.219875
198	0.1955
199	0.182208
200	0.237375
201	0.236041
202	0.214834
203	0.240917
204	0.202125
205	0.185958
206	0.214167
207	0.277542
208	0.217625
209	0.179709
210	0.210375
211	0.210208
212	0.198125
213	0.19975
214	0.211958
215	0.208083
216	0.332542
217	0.192833
218	0.689417
219	0.454042
220	0.4925
221	0.441292
222	0.4
223	0.395584
224	0.378625
225	0.404666
226	0.3935
227	0.404459
228	0.349833
229	0.203292
230	0.190625
231	0.323083
232	0.203375
233	0.162959
234	0.244417
235	0.163083
236	0.200083
237	0.193375
238	0.178834
239	0.185167
240	0.180792
241	0.297042
242	0.27175
243	0.257542
244	0.19325
245	0.198666
246	0.271125
247	0.226667
248	0.306375
249	0.223542
250	0.269958
251	0.23175
252	0.468208
253	0.210334
254	0.254416
255	0.515791
256	0.454541
257	0.322834
258	0.195625
259	0.184458
260	0.165875
261	0.155791
262	0.183041
263	0.627167
264	0.493584
265	0.228292
266	0.189041
267	0.15275
268	0.190291
269	0.164041
270	0.186542
271	0.141542
272	0.173458
273	0.159959
274	0.181792
275	0.135959
276	0.221792
277	0.142917
278	0.15675
279	0.15575
280	0.17325
281	0.146333
282	0.18525
283	0.165417
284	0.160583
285	0.159042
286	0.180041
287	0.155667
288	0.176375
289	0.141084
290	0.171625
291	0.154084
292	0.156958
293	0.159458
294	0.178708
295	0.160667
296	0.182875
297	0.15125
298	0.1545
299	0.17775
300	0.171791
301	0.150667
302	0.157542
303	0.150708
304	0.174416
305	0.134125
306	0.170834
307	0.158
308	0.513083
309	0.482708
310	0.484
311	0.426917
312	0.297458
313	0.220375
314	0.210209
315	0.151667
316	0.417375
317	0.441084
318	0.370875
319	0.459416
320	0.64325
321	0.4975
322	0.425875
323	0.193084
324	0.19675
325	0.14675
326	0.174417
327	0.164083
328	0.163959
329	0.150833
330	0.176916
331	0.133292
332	0.171625
333	0.1465
334	0.170792
335	0.207416
336	0.182958
337	0.140084
338	0.2
339	0.165792
340	0.159375
341	0.160625
342	0.156292
343	0.132083
344	0.1915
345	0.143542
346	0.158542
347	0.145917
348	0.154916
349	0.175
350	0.154208
351	0.12975
352	0.161875
353	0.14525
354	0.151875
355	0.145458
356	0.165875
357	0.136625
358	0.184709
359	0.127792
360	0.150417
361	0.185209
362	0.1545
363	0.129125
364	0.198083
365	0.132375
366	0.166708
367	0.13075
368	0.15775
369	0.153792
370	0.617208
371	0.226875
372	0.21875
373	0.19025
374	0.1845
375	0.179917
376	0.190958
377	0.140125
378	0.21725
379	0.700708
380	0.334333
381	0.188917
382	0.176125
383	0.224125
384	0.159083
385	0.136458
386	0.186875
387	0.133959
388	0.150084
389	0.163292
390	0.194333
391	0.15025
392	0.216084
393	0.137875
394	0.167
395	0.1475
396	0.253541
397	0.17525
398	0.239709
399	0.137541
400	0.169833
401	0.125333
402	0.145333
403	0.13825
404	0.142708
405	0.11975
406	0.169584
407	0.118875
408	0.137375
409	0.185792
410	0.152416
411	0.139208
412	0.159875
413	0.338834
414	0.199
415	0.126833
416	0.144209
417	0.258625
418	0.172708
419	0.142334
420	0.174917
421	0.131958
422	0.143791
423	0.159167
424	0.161667
425	0.120916
426	0.167375
427	0.133
428	0.176417
429	0.119208
430	0.139209
431	0.133708
432	0.14075
433	0.128333
434	0.160208
435	0.1155
436	0.151458
437	0.137625
438	0.143
439	0.11375
440	0.206875
441	0.116667
442	0.134166
443	0.131208
444	0.137958
445	0.143375
446	0.136917
447	0.136542
448	0.161041
449	0.115125
450	0.138542
451	0.130042
452	0.136375
453	0.115292
454	0.16
455	0.115291
456	0.1435
457	0.139541
458	0.136667
459	0.137667
460	0.137208
461	0.110459
462	0.151667
463	0.111792
464	0.132333
465	0.134833
466	0.14125
467	0.124667
468	0.158958
469	0.112125
470	0.13425
471	0.145625
472	0.1355
473	0.202667
474	0.198459
475	0.134958
476	0.172334
477	0.134458
478	0.176084
479	0.282958
480	0.158084
481	0.121458
482	0.162875
483	0.130792
484	0.145125
485	0.153375
486	0.144292
487	0.11625
488	0.152375
489	0.115208
490	0.13775
491	0.131416
492	0.137167
493	0.14125
494	0.144792
495	0.142792
496	0.208
497	0.205708
498	0.218
499	0.184167
500	0.178708
501	0.2345
502	0.251292
503	0.228209
504	0.189833
505	0.2185
506	0.180375
507	0.202625
508	0.169916
509	0.166083
510	0.265333
511	0.633958
512	0.510167
513	0.391667
514	0.26825
515	0.192542
516	0.203833
517	0.136416
518	0.1945
519	0.17875
520	0.164542
521	0.159375
522	0.148833
523	0.120708
524	0.224792
525	0.16425
526	0.276208
527	0.2275
528	0.186458
529	0.17025
530	0.278791
531	0.162375
532	0.166583
533	0.146166
534	0.524583
535	0.183
536	0.245041
537	0.180125
538	0.171916
539	0.144625
540	0.136333
541	0.13825
542	0.177917
543	0.135833
544	0.167584
545	0.115833
546	0.137833
547	0.138917
548	0.165917
549	0.112667
550	0.158667
551	0.124916
552	0.234083
