index	elapsed_ms
915	0.05175
916	0.051792
917	0.051667
918	0.050125
919	0.051333
920	0.049125
921	0.052084
922	0.049583
923	0.052541
924	0.050834
925	0.049458
926	0.050875
927	0.112625
928	0.054125
929	0.052167
930	0.05
931	0.126167
932	0.064459
933	0.053875
934	0.051292
935	0.050875
936	0.055959
937	0.161709
938	0.054167
939	0.0515
940	0.049667
941	0.063208
942	0.050125
943	0.049417
944	0.051459
945	0.053708
946	0.054083
947	0.050792
948	0.050375
949	0.049541
950	0.050042
951	0.060833
952	0.049375
953	0.052292
954	0.049792
955	0.049917
956	0.049708
957	0.049542
958	0.05025
959	0.050125
960	0.062208
961	0.050792
962	0.050083
963	0.052834
964	0.049875
965	0.049958
966	0.049375
967	0.05025
968	0.048666
969	0.0565
970	0.059125
971	0.05225
972	0.050209
973	0.051416
974	0.050334
975	0.081791
976	0.097
977	0.053375
978	0.051833
979	0.050584
980	0.05025
981	0.0505
982	0.053583
983	0.050458
984	0.050167
985	0.05025
986	0.050333
987	0.051083
988	0.050209
989	0.048625
990	0.054166
991	0.051
992	0.049834
993	0.050459
994	0.061458
995	0.053166
996	0.050583
997	0.049875
998	0.049375
999	0.0495
1000	0.048959
1001	0.053333
1002	0.050583
1003	0.049708
1004	0.050209
1005	0.064
1006	0.050417
1007	0.04925
1008	0.049333
1009	0.051167
1010	0.050708
1011	0.050125
1012	0.049834
1013	0.050083
1014	0.049542
1015	0.060083
1016	0.051334
1017	0.051667
1018	0.049792
1019	0.049916
1020	0.052166
1021	0.05025
1022	0.051583
1023	0.197834
1024	0.10825
1025	0.046291
1026	0.0425
1027	0.045542
1028	0.043
1029	0.097292
1030	0.04375
1031	0.0425
1032	0.041584
1033	0.0445
1034	0.042458
1035	0.094667
1036	0.043667
1037	0.041958
1038	0.043625
1039	0.04375
1040	0.041667
1041	0.046208
1042	0.041
1043	0.040292
1044	0.040708
1045	0.039417
1046	0.04025
1047	0.040333
1048	0.039459
1049	0.041458
1050	0.0405
1051	0.0405
1052	0.039958
1053	0.039583
1054	0.040625
1055	0.039959
1056	0.040333
1057	0.048417
1058	0.041958
1059	0.041416
1060	0.04025
1061	0.040875
1062	0.039667
1063	0.041041
1064	0.041292
1065	0.043083
1066	0.0395
1067	0.039333
1068	0.037833
1069	0.038125
1070	0.03925
1071	0.039042
1072	0.039875
1073	0.039583
1074	0.0385
1075	0.03975
1076	0.038959
1077	0.039
1078	0.039
1079	0.044042
1080	0.038833
1081	0.039542
1082	0.045375
1083	0.04025
1084	0.038542
1085	0.037458
1086	0.045709
1087	0.038541
1088	0.041875
1089	0.038583
1090	0.038291
1091	0.036792
1092	0.037583
1093	0.037625
1094	0.037917
1095	0.04425
1096	0.037417
1097	0.038083
1098	0.03925
1099	0.038
1100	0.037833
1101	0.038333
1102	0.038792
1103	0.038291
1104	0.038625
1105	0.037542
1106	0.036792
1107	0.03825
1108	0.038042
1109	0.036334
1110	0.049166
1111	0.040709
1112	0.037625
1113	0.03875
1114	0.054375
1115	0.038209
1116	0.037083
1117	0.038083
1118	0.038625
1119	0.038959
1120	0.037208
1121	0.037417
1122	0.039208
1123	0.037792
1124	0.037458
1125	0.037334
1126	0.045208
1127	0.041292
1128	0.091333
1129	0.053292
1130	0.041166
1131	0.040834
1132	0.039041
1133	0.042209
1134	0.039083
1135	0.038625
1136	0.037583
1137	0.049542
1138	0.04125
1139	0.038708
1140	0.0415
1141	0.0385
1142	0.037292
1143	0.03725
1144	0.037542
1145	0.041167
1146	0.037417
1147	0.0395
1148	0.039167
1149	0.039958
1150	0.042291
1151	0.040083
1152	0.05
1153	0.040417
1154	0.041833
1155	0.039667
1156	0.038833
1157	0.038417
1158	0.037625
1159	0.04125
1160	0.038167
1161	0.040083
1162	0.047583
1163	0.041125
1164	0.039792
1165	0.038792
1166	0.038417
1167	0.038083
1168	0.038167
1169	0.038625
1170	0.038042
1171	0.040292
1172	0.131416
1173	0.038
1174	0.03725
1175	0.045917
1176	0.091375
1177	0.038125
1178	0.041833
1179	0.037959
1180	0.0385
1181	0.038958
1182	0.045666
1183	0.039
1184	0.037458
1185	0.039667
1186	0.036541
1187	0.038208
1188	0.082
1189	0.036959
1190	0.040583
1191	0.037916
1192	0.045458
1193	0.040542
1194	0.039708
1195	0.039209
1196	0.038667
1197	0.036875
1198	0.036875
1199	0.038041
1200	0.039292
1201	0.038833
1202	0.038583
1203	0.037875
1204	0.038166
1205	0.04125
1206	0.054208
1207	0.04575
1208	0.040042
1209	0.03925
1210	0.0375
1211	0.043209
1212	0.037792
1213	0.043792
1214	0.093167
1215	0.219709
1216	0.123042
1217	0.047958
1218	0.0445
1219	0.043375
1220	0.037041
1221	0.039167
1222	0.036958
1223	0.039458
1224	0.037875
1225	0.044667
1226	0.042083
1227	0.046583
1228	0.036875
1229	0.034
1230	0.035084
1231	0.040041
1232	0.035375
1233	0.034708
1234	0.03625
1235	0.03725
1236	0.034542
1237	0.039708
1238	0.03625
1239	0.035084
1240	0.039291
1241	0.032417
1242	0.033958
1243	0.035167
1244	0.036458
1245	0.032833
1246	0.035834
1247	0.035583
1248	0.033959
1249	0.035167
1250	0.034834
1251	0.035166
1252	0.034542
1253	0.035416
1254	0.033416
1255	0.106
1256	0.146333
1257	0.205959
1258	0.042583
1259	0.034958
1260	0.0355
1261	0.032583
1262	0.034584
1263	0.03325
1264	0.034333
1265	0.036375
1266	0.033625
1267	0.032791
1268	0.035542
1269	0.034875
1270	0.035208
1271	0.033959
1272	0.034416
1273	0.036625
1274	0.035792
1275	0.033916
1276	0.034666
1277	0.032625
1278	0.034625
1279	0.036333
1280	0.034208
1281	0.033417
1282	0.033667
1283	0.03425
1284	0.035083
1285	0.034292
1286	0.033708
1287	0.034041
1288	0.034125
1289	0.03675
1290	0.0565
1291	0.036
1292	0.039375
1293	0.035875
1294	0.035875
1295	0.037625
1296	0.034708
1297	0.033709
1298	0.034083
1299	0.034125
1300	0.037875
1301	0.033417
1302	0.038292
1303	0.036625
1304	0.032917
1305	0.034542
1306	0.034917
1307	0.035041
1308	0.033416
1309	0.032209
1310	0.033416
1311	0.033125
1312	0.035916
1313	0.03375
1314	0.033334
1315	0.034584
1316	0.034583
1317	0.034958
1318	0.034958
1319	0.034625
1320	0.089375
1321	0.037125
1322	0.037875
1323	0.035791
1324	0.037041
1325	0.033917
1326	0.03225
1327	0.042167
1328	0.035458
1329	0.035208
1330	0.0335
1331	0.142375
1332	0.202958
1333	0.110625
1334	0.035625
1335	0.043834
1336	0.034334
1337	0.04075
1338	0.034792
1339	0.040291
1340	0.051292
1341	0.03325
1342	0.035208
1343	0.031875
1344	0.034125
1345	0.033792
1346	0.033459
1347	0.033125
1348	0.031083
1349	0.031583
1350	0.032583
1351	0.033
1352	0.046459
1353	0.039667
1354	0.035667
1355	0.031708
1356	0.03325
1357	0.04175
1358	0.036583
1359	0.034834
1360	0.074708
1361	0.041167
1362	0.038042
1363	0.068667
1364	0.053209
1365	0.033834
1366	0.032375
1367	0.031333
1368	0.031
1369	0.030917
1370	0.030792
